186	http://dx.doi.org/10.1016/j.jnucmat.2016.09.009	Elsevier BV	2016	1	Liquid metal embrittlement;;Liquid sodium;Steels;Finite element modelling
187	http://dx.doi.org/10.1103/PhysRevB.93.214430	American Physical Society (APS)	2016	1	-
188	http://dx.doi.org/10.3390/cryst6070079	MDPI AG	2016	1	single crystal growth;floating zone technique;lanthanide zirconate;pyrochlore;fluorite;frustrated magnets 
189	http://dx.doi.org/10.1016/j.tsf.2016.07.042	Elsevier BV	2016	1	Double perovskites;Thin films;Electronic structures;Magnetic properties;First-principles
190	http://dx.doi.org/10.1002/adfm.201600623	Wiley	2016	1	impurity scattering;PbSe;thermoelectric
191	http://dx.doi.org/10.1039/C6TA03249D	Royal Society of Chemistry (RSC)	2016	1	-
192	http://dx.doi.org/dx.doi.org/10.1016/j.ssc.2016.04.014	Elsevier BV	2016	0	-
193	http://dx.doi.org/10.1016/j.mechmat.2016.05.005	Elsevier BV	2016	1	Titanium matrix composite;Finite element dynamic analysis;Residual stress;Reinforcement;Shot peening;X-ray diffraction
194	http://dx.doi.org/10.1016/j.ssc.2016.04.014	Elsevier BV	2016	1	oxides;Crystal structures;Electronic structures;Crystal-field splitting;First-principles
195	http://dx.doi.org/10.1088/1674-1056/25/5/058102	IOP Publishing	2016	1	-
196	http://dx.doi.org/10.1002/pssr.201600043	Wiley	2016	1	entropy;dielectric constant;oxides
197	http://dx.doi.org/10.1002/sia.6020	Wiley	2016	1	double perovskite;surface;electronic structures;magnetic properties;first‐principles
198	http://dx.doi.org/10.1126/science.aad1824	American Association for the Advancement of Science (AAAS)	2016	1	-
199	http://dx.doi.org/10.1016/j.jmatprotec.2016.01.018	Elsevier BV	2016	1	Ti-6Al-4V alloy;Welding;Pulsed current;Microstructure;Residual stress
200	http://dx.doi.org/10.1016/j.jallcom.2016.01.119	Elsevier BV	2016	1	Surface yield strength;X-ray stress analysis;Residual stress relaxation;Cyclic loading;Shot peening;Ti–6Al–4V
201	http://dx.doi.org/10.1021/acs.jpcc.5b10158	American Chemical Society (ACS)	2016	1	-
202	http://dx.doi.org/10.12785/ijtfst/040203		2015	0	-
203	http://dx.doi.org/https://doi.org/10.1016/j.actamat.2015.07.053	Elsevier BV	2015	1	Metal hydrides;Crystal structure;High pressures;Neutron diffraction;DFT;Phonon;Magnesium;Nickel
204	http://dx.doi.org/10.3390/fib3030206	MDPI AG	2015	1	glasses;photodarkening;radiation-induced attenuation;fiber Bragg gratings;lifetime prediction 
